symbol,name,open,high,low,close,volume,strike,category,exchange_id
PETRK123,"PETROBRAS PN, R$ 11.40, 14-11-2024",0.0,0.0,0.0,24.45,0,11.4,CALL,BOVESPA
PETRW123,"PETROBRAS PN, R$ 11.40, 14-11-2024",0.0,0.0,0.0,0.0,0,11.4,PUT,BOVESPA
PETRK119,"PETROBRAS PN, R$ 11.90, 14-11-2024",0.0,0.0,0.0,24.82,0,11.9,CALL,BOVESPA
PETRW119,"PETROBRAS PN, R$ 11.90, 14-11-2024",0.0,0.0,0.0,0.0,0,11.9,PUT,BOVESPA
PETRK124,"PETROBRAS PN, R$ 12.40, 14-11-2024",0.0,0.0,0.0,0.0,0,12.4,CALL,BOVESPA
PETRW124,"PETROBRAS PN, R$ 12.40, 14-11-2024",0.0,0.0,0.0,0.0,0,12.4,PUT,BOVESPA
PETRK129,"PETROBRAS PN, R$ 12.90, 14-11-2024",0.0,0.0,0.0,22.9,0,12.9,CALL,BOVESPA
PETRW129,"PETROBRAS PN, R$ 12.90, 14-11-2024",0.0,0.0,0.0,0.0,0,12.9,PUT,BOVESPA
PETRK134,"PETROBRAS PN, R$ 13.40, 14-11-2024",0.0,0.0,0.0,22.37,0,13.4,CALL,BOVESPA
PETRW134,"PETROBRAS PN, R$ 13.40, 14-11-2024",0.0,0.0,0.0,0.0,0,13.4,PUT,BOVESPA
PETRK148,"PETROBRAS PN, R$ 13.90, 14-11-2024",0.0,0.0,0.0,22.33,0,13.9,CALL,BOVESPA
PETRW148,"PETROBRAS PN, R$ 13.90, 14-11-2024",0.0,0.0,0.0,0.0,0,13.9,PUT,BOVESPA
PETRK141,"PETROBRAS PN, R$ 14.15, 14-11-2024",0.0,0.0,0.0,23.27,0,14.15,CALL,BOVESPA
PETRW141,"PETROBRAS PN, R$ 14.15, 14-11-2024",0.0,0.0,0.0,0.0,0,14.15,PUT,BOVESPA
PETRK144,"PETROBRAS PN, R$ 14.40, 14-11-2024",0.0,0.0,0.0,21.35,0,14.4,CALL,BOVESPA
PETRW144,"PETROBRAS PN, R$ 14.40, 14-11-2024",0.0,0.0,0.0,0.0,0,14.4,PUT,BOVESPA
PETRK146,"PETROBRAS PN, R$ 14.65, 14-11-2024",0.0,0.0,0.0,22.24,0,14.65,CALL,BOVESPA
PETRW146,"PETROBRAS PN, R$ 14.65, 14-11-2024",0.0,0.0,0.0,0.0,0,14.65,PUT,BOVESPA
PETRK149,"PETROBRAS PN, R$ 14.90, 14-11-2024",0.0,0.0,0.0,21.98,0,14.9,CALL,BOVESPA
PETRW149,"PETROBRAS PN, R$ 14.90, 14-11-2024",0.0,0.0,0.0,0.0,0,14.9,PUT,BOVESPA
PETRK161,"PETROBRAS PN, R$ 15.15, 14-11-2024",0.0,0.0,0.0,21.76,0,15.15,CALL,BOVESPA
PETRW161,"PETROBRAS PN, R$ 15.15, 14-11-2024",0.0,0.0,0.0,0.01,0,15.15,PUT,BOVESPA
PETRK154,"PETROBRAS PN, R$ 15.40, 14-11-2024",0.0,0.0,0.0,21.22,0,15.4,CALL,BOVESPA
PETRW154,"PETROBRAS PN, R$ 15.40, 14-11-2024",0.0,0.0,0.0,0.0,0,15.4,PUT,BOVESPA
PETRK159,"PETROBRAS PN, R$ 15.90, 14-11-2024",0.0,0.0,0.0,19.89,0,15.9,CALL,BOVESPA
PETRW159,"PETROBRAS PN, R$ 15.90, 14-11-2024",0.0,0.0,0.0,0.0,0,15.9,PUT,BOVESPA
PETRK171,"PETROBRAS PN, R$ 16.15, 14-11-2024",0.0,0.0,0.0,20.77,0,16.15,CALL,BOVESPA
PETRW171,"PETROBRAS PN, R$ 16.15, 14-11-2024",0.0,0.0,0.0,0.0,0,16.15,PUT,BOVESPA
PETRK164,"PETROBRAS PN, R$ 16.40, 14-11-2024",0.0,0.0,0.0,20.3,0,16.4,CALL,BOVESPA
PETRW164,"PETROBRAS PN, R$ 16.40, 14-11-2024",0.0,0.0,0.0,0.0,0,16.4,PUT,BOVESPA
PETRK166,"PETROBRAS PN, R$ 16.65, 14-11-2024",0.0,0.0,0.0,19.2,0,16.65,CALL,BOVESPA
PETRW166,"PETROBRAS PN, R$ 16.65, 14-11-2024",0.0,0.0,0.0,0.0,0,16.65,PUT,BOVESPA
PETRK169,"PETROBRAS PN, R$ 16.90, 14-11-2024",0.0,0.0,0.0,0.0,0,16.9,CALL,BOVESPA
PETRW169,"PETROBRAS PN, R$ 16.90, 14-11-2024",0.0,0.0,0.0,0.0,0,16.9,PUT,BOVESPA
PETRK174,"PETROBRAS PN, R$ 17.40, 14-11-2024",0.0,0.0,0.0,19.1,0,17.4,CALL,BOVESPA
PETRW174,"PETROBRAS PN, R$ 17.40, 14-11-2024",0.0,0.0,0.0,0.0,0,17.4,PUT,BOVESPA
PETRK176,"PETROBRAS PN, R$ 17.65, 14-11-2024",0.0,0.0,0.0,19.75,0,17.65,CALL,BOVESPA
PETRW176,"PETROBRAS PN, R$ 17.65, 14-11-2024",0.0,0.0,0.0,0.0,0,17.65,PUT,BOVESPA
PETRK227,"PETROBRAS PN, R$ 17.90, 14-11-2024",0.0,0.0,0.0,17.9,0,17.9,CALL,BOVESPA
PETRW227,"PETROBRAS PN, R$ 17.90, 14-11-2024",0.0,0.0,0.0,0.01,0,17.9,PUT,BOVESPA
PETRK184,"PETROBRAS PN, R$ 18.40, 14-11-2024",0.0,0.0,0.0,18.37,0,18.4,CALL,BOVESPA
PETRW184,"PETROBRAS PN, R$ 18.40, 14-11-2024",0.0,0.0,0.0,0.01,0,18.4,PUT,BOVESPA
PETRK25,"PETROBRAS PN, R$ 18.90, 14-11-2024",17.5,17.5,17.5,17.5,100,18.9,CALL,BOVESPA
PETRW25,"PETROBRAS PN, R$ 18.90, 14-11-2024",0.0,0.0,0.0,0.01,0,18.9,PUT,BOVESPA
PETRK191,"PETROBRAS PN, R$ 19.15, 14-11-2024",0.0,0.0,0.0,18.43,0,19.15,CALL,BOVESPA
PETRW191,"PETROBRAS PN, R$ 19.15, 14-11-2024",0.0,0.0,0.0,0.01,0,19.15,PUT,BOVESPA
PETRK194,"PETROBRAS PN, R$ 19.40, 14-11-2024",0.0,0.0,0.0,17.62,0,19.4,CALL,BOVESPA
PETRW194,"PETROBRAS PN, R$ 19.40, 14-11-2024",0.0,0.0,0.0,0.01,0,19.4,PUT,BOVESPA
PETRK196,"PETROBRAS PN, R$ 19.65, 14-11-2024",0.0,0.0,0.0,17.36,0,19.65,CALL,BOVESPA
PETRW196,"PETROBRAS PN, R$ 19.65, 14-11-2024",0.0,0.0,0.0,0.0,0,19.65,PUT,BOVESPA
PETRK199,"PETROBRAS PN, R$ 19.90, 14-11-2024",0.0,0.0,0.0,17.05,0,19.9,CALL,BOVESPA
PETRW199,"PETROBRAS PN, R$ 19.90, 14-11-2024",0.0,0.0,0.0,0.0,0,19.9,PUT,BOVESPA
PETRK204,"PETROBRAS PN, R$ 20.40, 14-11-2024",15.85,15.85,15.85,15.85,2100,20.4,CALL,BOVESPA
PETRW204,"PETROBRAS PN, R$ 20.40, 14-11-2024",0.0,0.0,0.0,0.0,0,20.4,PUT,BOVESPA
PETRK209,"PETROBRAS PN, R$ 20.90, 14-11-2024",0.0,0.0,0.0,16.44,0,20.9,CALL,BOVESPA
PETRW209,"PETROBRAS PN, R$ 20.90, 14-11-2024",0.0,0.0,0.0,0.0,0,20.9,PUT,BOVESPA
PETRK211,"PETROBRAS PN, R$ 21.15, 14-11-2024",0.0,0.0,0.0,15.2,0,21.15,CALL,BOVESPA
PETRW211,"PETROBRAS PN, R$ 21.15, 14-11-2024",0.0,0.0,0.0,0.01,0,21.15,PUT,BOVESPA
PETRK261,"PETROBRAS PN, R$ 21.40, 14-11-2024",0.0,0.0,0.0,14.75,0,21.4,CALL,BOVESPA
PETRW261,"PETROBRAS PN, R$ 21.40, 14-11-2024",0.0,0.0,0.0,0.01,0,21.4,PUT,BOVESPA
PETRK264,"PETROBRAS PN, R$ 21.65, 14-11-2024",0.0,0.0,0.0,14.9,0,21.65,CALL,BOVESPA
PETRW264,"PETROBRAS PN, R$ 21.65, 14-11-2024",0.0,0.0,0.0,0.01,0,21.65,PUT,BOVESPA
PETRK266,"PETROBRAS PN, R$ 21.90, 14-11-2024",0.0,0.0,0.0,14.05,0,21.9,CALL,BOVESPA
PETRW266,"PETROBRAS PN, R$ 21.90, 14-11-2024",0.0,0.0,0.0,0.01,0,21.9,PUT,BOVESPA
PETRK269,"PETROBRAS PN, R$ 22.15, 14-11-2024",0.0,0.0,0.0,15.02,0,22.15,CALL,BOVESPA
PETRW269,"PETROBRAS PN, R$ 22.15, 14-11-2024",0.0,0.0,0.0,0.01,0,22.15,PUT,BOVESPA
PETRK271,"PETROBRAS PN, R$ 22.40, 14-11-2024",0.0,0.0,0.0,14.15,0,22.4,CALL,BOVESPA
PETRW271,"PETROBRAS PN, R$ 22.40, 14-11-2024",0.0,0.0,0.0,0.01,0,22.4,PUT,BOVESPA
PETRK274,"PETROBRAS PN, R$ 22.65, 14-11-2024",0.0,0.0,0.0,14.02,0,22.65,CALL,BOVESPA
PETRW274,"PETROBRAS PN, R$ 22.65, 14-11-2024",0.01,0.01,0.01,0.01,10000,22.65,PUT,BOVESPA
PETRK276,"PETROBRAS PN, R$ 22.90, 14-11-2024",0.0,0.0,0.0,13.68,0,22.9,CALL,BOVESPA
PETRW276,"PETROBRAS PN, R$ 22.90, 14-11-2024",0.0,0.0,0.0,0.01,0,22.9,PUT,BOVESPA
PETRK279,"PETROBRAS PN, R$ 23.15, 14-11-2024",0.0,0.0,0.0,13.75,0,23.15,CALL,BOVESPA
PETRW279,"PETROBRAS PN, R$ 23.15, 14-11-2024",0.0,0.0,0.0,0.01,0,23.15,PUT,BOVESPA
PETRK281,"PETROBRAS PN, R$ 23.40, 14-11-2024",0.0,0.0,0.0,12.45,0,23.4,CALL,BOVESPA
PETRW281,"PETROBRAS PN, R$ 23.40, 14-11-2024",0.0,0.0,0.0,0.01,0,23.4,PUT,BOVESPA
PETRK284,"PETROBRAS PN, R$ 23.65, 14-11-2024",0.0,0.0,0.0,13.2,0,23.65,CALL,BOVESPA
PETRW284,"PETROBRAS PN, R$ 23.65, 14-11-2024",0.02,0.02,0.01,0.01,18400,23.65,PUT,BOVESPA
PETRK286,"PETROBRAS PN, R$ 23.90, 14-11-2024",0.0,0.0,0.0,12.72,0,23.9,CALL,BOVESPA
PETRW286,"PETROBRAS PN, R$ 23.90, 14-11-2024",0.0,0.0,0.0,0.01,0,23.9,PUT,BOVESPA
PETRK289,"PETROBRAS PN, R$ 24.15, 14-11-2024",0.0,0.0,0.0,12.69,0,24.15,CALL,BOVESPA
PETRW289,"PETROBRAS PN, R$ 24.15, 14-11-2024",0.01,0.01,0.01,0.01,20000,24.15,PUT,BOVESPA
PETRK291,"PETROBRAS PN, R$ 24.40, 14-11-2024",0.0,0.0,0.0,11.54,0,24.4,CALL,BOVESPA
PETRW291,"PETROBRAS PN, R$ 24.40, 14-11-2024",0.01,0.01,0.01,0.01,1000,24.4,PUT,BOVESPA
PETRK294,"PETROBRAS PN, R$ 24.65, 14-11-2024",0.0,0.0,0.0,11.5,0,24.65,CALL,BOVESPA
PETRW294,"PETROBRAS PN, R$ 24.65, 14-11-2024",0.0,0.0,0.0,0.01,0,24.65,PUT,BOVESPA
PETRK296,"PETROBRAS PN, R$ 24.90, 14-11-2024",11.21,11.21,11.17,11.17,12600,24.9,CALL,BOVESPA
PETRW296,"PETROBRAS PN, R$ 24.90, 14-11-2024",0.01,0.01,0.01,0.01,1000,24.9,PUT,BOVESPA
PETRK299,"PETROBRAS PN, R$ 25.15, 14-11-2024",0.0,0.0,0.0,11.88,0,25.15,CALL,BOVESPA
PETRW299,"PETROBRAS PN, R$ 25.15, 14-11-2024",0.01,0.01,0.01,0.01,2100,25.15,PUT,BOVESPA
PETRK301,"PETROBRAS PN, R$ 25.40, 14-11-2024",10.84,10.84,10.8,10.8,700,25.4,CALL,BOVESPA
PETRW301,"PETROBRAS PN, R$ 25.40, 14-11-2024",0.01,0.01,0.01,0.01,100,25.4,PUT,BOVESPA
PETRK304,"PETROBRAS PN, R$ 25.65, 14-11-2024",10.52,10.52,10.52,10.52,100,25.65,CALL,BOVESPA
PETRW304,"PETROBRAS PN, R$ 25.65, 14-11-2024",0.0,0.0,0.0,0.02,0,25.65,PUT,BOVESPA
PETRK306,"PETROBRAS PN, R$ 25.90, 14-11-2024",10.42,10.42,10.42,10.42,500,25.9,CALL,BOVESPA
PETRW306,"PETROBRAS PN, R$ 25.90, 14-11-2024",0.0,0.0,0.0,0.02,0,25.9,PUT,BOVESPA
PETRK309,"PETROBRAS PN, R$ 26.15, 14-11-2024",10.13,10.13,10.08,10.08,300,26.15,CALL,BOVESPA
PETRW309,"PETROBRAS PN, R$ 26.15, 14-11-2024",0.0,0.0,0.0,0.02,0,26.15,PUT,BOVESPA
PETRK311,"PETROBRAS PN, R$ 26.40, 14-11-2024",9.75,9.75,9.75,9.75,200,26.4,CALL,BOVESPA
PETRW311,"PETROBRAS PN, R$ 26.40, 14-11-2024",0.0,0.0,0.0,0.02,0,26.4,PUT,BOVESPA
PETRK314,"PETROBRAS PN, R$ 26.65, 14-11-2024",0.0,0.0,0.0,9.2,0,26.65,CALL,BOVESPA
PETRW314,"PETROBRAS PN, R$ 26.65, 14-11-2024",0.01,0.02,0.01,0.02,43300,26.65,PUT,BOVESPA
PETRK316,"PETROBRAS PN, R$ 26.90, 14-11-2024",9.35,9.49,9.34,9.49,3600,26.9,CALL,BOVESPA
PETRW316,"PETROBRAS PN, R$ 26.90, 14-11-2024",0.02,0.02,0.02,0.02,15100,26.9,PUT,BOVESPA
PETRK319,"PETROBRAS PN, R$ 27.15, 14-11-2024",9.05,9.05,9.0,9.0,9900,27.15,CALL,BOVESPA
PETRW319,"PETROBRAS PN, R$ 27.15, 14-11-2024",0.02,0.02,0.02,0.02,100,27.15,PUT,BOVESPA
PETRK321,"PETROBRAS PN, R$ 27.40, 14-11-2024",0.0,0.0,0.0,8.5,0,27.4,CALL,BOVESPA
PETRW321,"PETROBRAS PN, R$ 27.40, 14-11-2024",0.02,0.03,0.02,0.02,43200,27.4,PUT,BOVESPA
PETRK324,"PETROBRAS PN, R$ 27.65, 14-11-2024",8.7,8.74,8.46,8.7,10900,27.65,CALL,BOVESPA
PETRW324,"PETROBRAS PN, R$ 27.65, 14-11-2024",0.03,0.03,0.02,0.02,22700,27.65,PUT,BOVESPA
PETRK326,"PETROBRAS PN, R$ 27.90, 14-11-2024",8.34,8.34,8.34,8.34,100,27.9,CALL,BOVESPA
PETRW326,"PETROBRAS PN, R$ 27.90, 14-11-2024",0.03,0.03,0.02,0.03,6600,27.9,PUT,BOVESPA
PETRK329,"PETROBRAS PN, R$ 28.15, 14-11-2024",0.0,0.0,0.0,8.05,0,28.15,CALL,BOVESPA
PETRW329,"PETROBRAS PN, R$ 28.15, 14-11-2024",0.02,0.03,0.02,0.03,600,28.15,PUT,BOVESPA
PETRK331,"PETROBRAS PN, R$ 28.40, 14-11-2024",0.0,0.0,0.0,7.6,0,28.4,CALL,BOVESPA
PETRW331,"PETROBRAS PN, R$ 28.40, 14-11-2024",0.0,0.0,0.0,0.03,0,28.4,PUT,BOVESPA
PETRK334,"PETROBRAS PN, R$ 28.65, 14-11-2024",7.71,7.71,7.5,7.5,200,28.65,CALL,BOVESPA
PETRW334,"PETROBRAS PN, R$ 28.65, 14-11-2024",0.02,0.03,0.02,0.03,3100,28.65,PUT,BOVESPA
PETRK336,"PETROBRAS PN, R$ 28.90, 14-11-2024",7.62,7.62,7.62,7.62,200,28.9,CALL,BOVESPA
PETRW336,"PETROBRAS PN, R$ 28.90, 14-11-2024",0.03,0.03,0.03,0.03,55000,28.9,PUT,BOVESPA
PETRK339,"PETROBRAS PN, R$ 29.15, 14-11-2024",0.0,0.0,0.0,6.76,0,29.15,CALL,BOVESPA
PETRW339,"PETROBRAS PN, R$ 29.15, 14-11-2024",0.03,0.04,0.03,0.04,5900,29.15,PUT,BOVESPA
PETRK341,"PETROBRAS PN, R$ 29.40, 14-11-2024",6.71,6.71,6.71,6.71,100,29.4,CALL,BOVESPA
PETRW341,"PETROBRAS PN, R$ 29.40, 14-11-2024",0.04,0.04,0.04,0.04,100,29.4,PUT,BOVESPA
PETRK344,"PETROBRAS PN, R$ 29.65, 14-11-2024",0.0,0.0,0.0,6.34,0,29.65,CALL,BOVESPA
PETRW344,"PETROBRAS PN, R$ 29.65, 14-11-2024",0.03,0.03,0.03,0.03,600,29.65,PUT,BOVESPA
PETRK346,"PETROBRAS PN, R$ 29.90, 14-11-2024",6.37,6.37,6.37,6.37,12500,29.9,CALL,BOVESPA
PETRW346,"PETROBRAS PN, R$ 29.90, 14-11-2024",0.03,0.04,0.03,0.04,6000,29.9,PUT,BOVESPA
PETRK349,"PETROBRAS PN, R$ 30.15, 14-11-2024",5.99,6.04,5.98,6.04,300,30.15,CALL,BOVESPA
PETRW349,"PETROBRAS PN, R$ 30.15, 14-11-2024",0.04,0.05,0.04,0.05,9300,30.15,PUT,BOVESPA
PETRK351,"PETROBRAS PN, R$ 30.40, 14-11-2024",5.95,6.06,5.75,6.06,2900,30.4,CALL,BOVESPA
PETRW351,"PETROBRAS PN, R$ 30.40, 14-11-2024",0.05,0.06,0.04,0.06,22500,30.4,PUT,BOVESPA
PETRK354,"PETROBRAS PN, R$ 30.65, 14-11-2024",5.6,5.6,5.6,5.6,300,30.65,CALL,BOVESPA
PETRW354,"PETROBRAS PN, R$ 30.65, 14-11-2024",0.05,0.06,0.05,0.06,1600,30.65,PUT,BOVESPA
PETRK356,"PETROBRAS PN, R$ 30.90, 14-11-2024",5.73,5.73,5.57,5.57,4000,30.9,CALL,BOVESPA
PETRW356,"PETROBRAS PN, R$ 30.90, 14-11-2024",0.05,0.07,0.05,0.06,73000,30.9,PUT,BOVESPA
PETRK359,"PETROBRAS PN, R$ 31.15, 14-11-2024",5.09,5.49,5.09,5.33,7500,31.15,CALL,BOVESPA
PETRW359,"PETROBRAS PN, R$ 31.15, 14-11-2024",0.05,0.08,0.05,0.08,45600,31.15,PUT,BOVESPA
PETRK361,"PETROBRAS PN, R$ 31.40, 14-11-2024",5.04,5.3,5.03,5.08,28200,31.4,CALL,BOVESPA
PETRW361,"PETROBRAS PN, R$ 31.40, 14-11-2024",0.06,0.08,0.05,0.08,33800,31.4,PUT,BOVESPA
PETRK364,"PETROBRAS PN, R$ 31.65, 14-11-2024",4.73,5.0,4.54,4.84,8700,31.65,CALL,BOVESPA
PETRW364,"PETROBRAS PN, R$ 31.65, 14-11-2024",0.06,0.09,0.06,0.09,104400,31.65,PUT,BOVESPA
PETRK366,"PETROBRAS PN, R$ 31.90, 14-11-2024",4.53,4.81,4.53,4.6,22100,31.9,CALL,BOVESPA
PETRW366,"PETROBRAS PN, R$ 31.90, 14-11-2024",0.08,0.1,0.07,0.1,129100,31.9,PUT,BOVESPA
PETRK369,"PETROBRAS PN, R$ 32.15, 14-11-2024",4.31,4.52,4.0,4.38,5500,32.15,CALL,BOVESPA
PETRW369,"PETROBRAS PN, R$ 32.15, 14-11-2024",0.08,0.1,0.08,0.1,42700,32.15,PUT,BOVESPA
PETRK371,"PETROBRAS PN, R$ 32.40, 14-11-2024",4.05,4.06,4.05,4.06,300,32.4,CALL,BOVESPA
PETRW371,"PETROBRAS PN, R$ 32.40, 14-11-2024",0.13,0.13,0.08,0.11,270700,32.4,PUT,BOVESPA
PETRK374,"PETROBRAS PN, R$ 32.65, 14-11-2024",3.81,4.04,3.65,4.04,1900,32.65,CALL,BOVESPA
PETRW374,"PETROBRAS PN, R$ 32.65, 14-11-2024",0.13,0.13,0.09,0.12,298100,32.65,PUT,BOVESPA
PETRK376,"PETROBRAS PN, R$ 32.90, 14-11-2024",3.57,3.8,3.33,3.65,27900,32.9,CALL,BOVESPA
PETRW376,"PETROBRAS PN, R$ 32.90, 14-11-2024",0.13,0.14,0.1,0.14,355900,32.9,PUT,BOVESPA
PETRK379,"PETROBRAS PN, R$ 33.15, 14-11-2024",3.32,3.65,3.21,3.42,53100,33.15,CALL,BOVESPA
PETRW379,"PETROBRAS PN, R$ 33.15, 14-11-2024",0.13,0.16,0.11,0.14,1249900,33.15,PUT,BOVESPA
PETRK381,"PETROBRAS PN, R$ 33.40, 14-11-2024",3.06,3.43,2.83,3.19,24800,33.4,CALL,BOVESPA
PETRW381,"PETROBRAS PN, R$ 33.40, 14-11-2024",0.17,0.18,0.13,0.16,408500,33.4,PUT,BOVESPA
PETRK384,"PETROBRAS PN, R$ 33.65, 14-11-2024",2.87,3.1,2.75,2.96,21300,33.65,CALL,BOVESPA
PETRW384,"PETROBRAS PN, R$ 33.65, 14-11-2024",0.18,0.2,0.15,0.2,163300,33.65,PUT,BOVESPA
PETRK386,"PETROBRAS PN, R$ 33.90, 14-11-2024",2.62,2.94,2.45,2.74,57700,33.9,CALL,BOVESPA
PETRW386,"PETROBRAS PN, R$ 33.90, 14-11-2024",0.2,0.22,0.17,0.22,585800,33.9,PUT,BOVESPA
PETRK389,"PETROBRAS PN, R$ 34.15, 14-11-2024",2.3,2.69,2.16,2.55,38400,34.15,CALL,BOVESPA
PETRW389,"PETROBRAS PN, R$ 34.15, 14-11-2024",0.24,0.26,0.2,0.25,651000,34.15,PUT,BOVESPA
PETRK391,"PETROBRAS PN, R$ 34.40, 14-11-2024",2.12,2.51,1.95,2.31,27800,34.4,CALL,BOVESPA
PETRW391,"PETROBRAS PN, R$ 34.40, 14-11-2024",0.25,0.3,0.23,0.29,638200,34.4,PUT,BOVESPA
PETRK394,"PETROBRAS PN, R$ 34.65, 14-11-2024",1.98,2.28,1.76,2.11,157400,34.65,CALL,BOVESPA
PETRW394,"PETROBRAS PN, R$ 34.65, 14-11-2024",0.31,0.34,0.26,0.32,456000,34.65,PUT,BOVESPA
PETRK396,"PETROBRAS PN, R$ 34.90, 14-11-2024",1.7,2.15,1.59,2.15,93700,34.9,CALL,BOVESPA
PETRW396,"PETROBRAS PN, R$ 34.90, 14-11-2024",0.39,0.41,0.31,0.37,1055300,34.9,PUT,BOVESPA
PETRK399,"PETROBRAS PN, R$ 35.15, 14-11-2024",1.54,1.9,1.4,1.75,115000,35.15,CALL,BOVESPA
PETRW399,"PETROBRAS PN, R$ 35.15, 14-11-2024",0.44,0.47,0.37,0.41,1743800,35.15,PUT,BOVESPA
PETRK401,"PETROBRAS PN, R$ 35.40, 14-11-2024",1.37,1.71,1.23,1.54,119100,35.4,CALL,BOVESPA
PETRW401,"PETROBRAS PN, R$ 35.40, 14-11-2024",0.5,0.55,0.42,0.49,1881900,35.4,PUT,BOVESPA
PETRK404,"PETROBRAS PN, R$ 35.65, 14-11-2024",1.18,1.54,1.08,1.35,615700,35.65,CALL,BOVESPA
PETRW404,"PETROBRAS PN, R$ 35.65, 14-11-2024",0.63,0.65,0.49,0.6,1412900,35.65,PUT,BOVESPA
PETRK406,"PETROBRAS PN, R$ 35.90, 14-11-2024",1.03,1.38,0.92,1.21,1104600,35.9,CALL,BOVESPA
PETRW406,"PETROBRAS PN, R$ 35.90, 14-11-2024",0.71,0.76,0.57,0.66,1862500,35.9,PUT,BOVESPA
PETRK409,"PETROBRAS PN, R$ 36.15, 14-11-2024",0.93,1.22,0.79,1.04,2509000,36.15,CALL,BOVESPA
PETRW409,"PETROBRAS PN, R$ 36.15, 14-11-2024",0.81,0.86,0.67,0.77,1270600,36.15,PUT,BOVESPA
PETRK411,"PETROBRAS PN, R$ 36.40, 14-11-2024",0.84,1.07,0.67,0.94,2126000,36.4,CALL,BOVESPA
PETRW411,"PETROBRAS PN, R$ 36.40, 14-11-2024",0.92,1.01,0.77,0.87,1430800,36.4,PUT,BOVESPA
PETRK414,"PETROBRAS PN, R$ 36.65, 14-11-2024",0.6,0.94,0.57,0.79,1639100,36.65,CALL,BOVESPA
PETRW414,"PETROBRAS PN, R$ 36.65, 14-11-2024",1.07,1.12,0.89,1.0,1009900,36.65,PUT,BOVESPA
PETRK416,"PETROBRAS PN, R$ 36.90, 14-11-2024",0.53,0.81,0.48,0.69,3033100,36.9,CALL,BOVESPA
PETRW416,"PETROBRAS PN, R$ 36.90, 14-11-2024",1.24,1.3,1.01,1.14,872400,36.9,PUT,BOVESPA
PETRK419,"PETROBRAS PN, R$ 37.15, 14-11-2024",0.48,0.71,0.4,0.6,7237500,37.15,CALL,BOVESPA
PETRW419,"PETROBRAS PN, R$ 37.15, 14-11-2024",1.36,1.47,1.15,1.28,464500,37.15,PUT,BOVESPA
PETRK421,"PETROBRAS PN, R$ 37.40, 14-11-2024",0.41,0.61,0.33,0.53,1810900,37.4,CALL,BOVESPA
PETRW421,"PETROBRAS PN, R$ 37.40, 14-11-2024",1.57,1.64,1.35,1.44,323200,37.4,PUT,BOVESPA
PETRK424,"PETROBRAS PN, R$ 37.65, 14-11-2024",0.34,0.52,0.28,0.47,4346700,37.65,CALL,BOVESPA
PETRW424,"PETROBRAS PN, R$ 37.65, 14-11-2024",1.73,1.82,1.45,1.66,161800,37.65,PUT,BOVESPA
PETRK426,"PETROBRAS PN, R$ 37.90, 14-11-2024",0.28,0.45,0.22,0.4,1902000,37.9,CALL,BOVESPA
PETRW426,"PETROBRAS PN, R$ 37.90, 14-11-2024",1.9,2.02,1.63,1.83,41300,37.9,PUT,BOVESPA
PETRK429,"PETROBRAS PN, R$ 38.15, 14-11-2024",0.24,0.39,0.19,0.35,4950400,38.15,CALL,BOVESPA
PETRW429,"PETROBRAS PN, R$ 38.15, 14-11-2024",2.14,2.19,1.84,2.02,35200,38.15,PUT,BOVESPA
PETRK431,"PETROBRAS PN, R$ 38.40, 14-11-2024",0.2,0.33,0.16,0.27,1787700,38.4,CALL,BOVESPA
PETRW431,"PETROBRAS PN, R$ 38.40, 14-11-2024",2.33,2.45,2.07,2.22,18000,38.4,PUT,BOVESPA
PETRK434,"PETROBRAS PN, R$ 38.65, 14-11-2024",0.15,0.28,0.13,0.25,2112200,38.65,CALL,BOVESPA
PETRW434,"PETROBRAS PN, R$ 38.65, 14-11-2024",2.56,2.66,2.3,2.41,43000,38.65,PUT,BOVESPA
PETRK436,"PETROBRAS PN, R$ 38.90, 14-11-2024",0.14,0.25,0.11,0.21,831400,38.9,CALL,BOVESPA
PETRW436,"PETROBRAS PN, R$ 38.90, 14-11-2024",2.79,2.9,2.47,2.62,8700,38.9,PUT,BOVESPA
PETRK439,"PETROBRAS PN, R$ 39.15, 14-11-2024",0.11,0.21,0.09,0.18,2614200,39.15,CALL,BOVESPA
PETRW439,"PETROBRAS PN, R$ 39.15, 14-11-2024",2.94,3.1,2.65,2.88,37000,39.15,PUT,BOVESPA
PETRK441,"PETROBRAS PN, R$ 39.40, 14-11-2024",0.09,0.18,0.08,0.15,818300,39.4,CALL,BOVESPA
PETRW441,"PETROBRAS PN, R$ 39.40, 14-11-2024",3.11,3.32,2.98,3.07,21500,39.4,PUT,BOVESPA
PETRK444,"PETROBRAS PN, R$ 39.65, 14-11-2024",0.09,0.16,0.07,0.15,790100,39.65,CALL,BOVESPA
PETRW444,"PETROBRAS PN, R$ 39.65, 14-11-2024",3.4,3.49,3.1,3.31,2900,39.65,PUT,BOVESPA
PETRK446,"PETROBRAS PN, R$ 39.90, 14-11-2024",0.07,0.14,0.05,0.12,526000,39.9,CALL,BOVESPA
PETRW446,"PETROBRAS PN, R$ 39.90, 14-11-2024",3.57,3.84,3.43,3.43,57200,39.9,PUT,BOVESPA
PETRK449,"PETROBRAS PN, R$ 40.15, 14-11-2024",0.07,0.13,0.05,0.09,318000,40.15,CALL,BOVESPA
